City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
0,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
1,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
2,Vaini,TO,2020-03-03 01:22:29,-21.2,-175.2,86.0,70,20,10.29
3,Bitam,GA,2020-03-03 01:22:29,2.08,11.5,70.97,98,87,1.25
4,Hay River,CA,2020-03-03 01:22:29,60.82,-115.8,-0.4,77,90,9.17
5,Mahebourg,MU,2020-03-03 01:22:29,-20.41,57.7,80.6,94,75,3.36
6,Mabaruma,GY,2020-03-03 01:22:29,8.2,-59.78,70.92,92,94,2.64
7,Clonakilty,IE,2020-03-03 01:22:30,51.62,-8.87,36.0,65,20,8.05
8,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
9,Mataura,NZ,2020-03-03 01:22:30,-46.19,168.86,61.0,67,100,15.99
10,Vardo,NO,2020-03-03 01:22:30,70.37,31.11,27.19,78,97,28.3
11,Rikitea,PF,2020-03-03 01:22:30,-23.12,-134.97,80.24,80,100,24.09
12,Carnot,CF,2020-03-03 01:22:31,4.94,15.87,67.23,94,100,2.53
13,Rikitea,PF,2020-03-03 01:22:30,-23.12,-134.97,80.24,80,100,24.09
14,Avarua,CK,2020-03-03 01:22:31,-21.21,-159.78,84.2,83,10,6.93
15,Bredasdorp,ZA,2020-03-03 01:22:31,-34.53,20.04,69.01,93,23,4.7
16,Almaty,KZ,2020-03-03 01:20:32,43.25,76.95,37.4,69,75,6.71
17,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
18,Mahebourg,MU,2020-03-03 01:22:29,-20.41,57.7,80.6,94,75,3.36
19,Biltine,TD,2020-03-03 01:22:32,14.53,20.92,77.61,13,32,14.29
20,Saint George,US,2020-03-03 01:22:32,37.1,-113.58,57.99,35,1,10.29
21,Zhezkazgan,KZ,2020-03-03 01:22:32,47.8,67.71,12.2,85,8,13.42
22,Non Sang,TH,2020-03-03 01:22:33,16.87,102.57,78.8,78,40,2.24
23,Biak,ID,2020-03-03 01:22:33,-0.91,122.88,80.96,78,100,6.04
24,Banda Aceh,ID,2020-03-03 01:19:37,5.56,95.32,71.73,95,96,3.65
25,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
26,Tsabong,BW,2020-03-03 01:22:33,-26.02,22.4,70.7,65,34,8.14
27,Hithadhoo,MV,2020-03-03 01:22:34,-0.6,73.08,83.73,67,52,4.05
28,Alice Springs,AU,2020-03-03 01:21:46,-23.7,133.88,64.4,100,90,13.87
29,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
30,Atbasar,KZ,2020-03-03 01:22:34,51.8,68.33,8.44,83,0,7.52
31,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
32,Soubre,CI,2020-03-03 01:22:35,5.79,-6.61,76.62,90,100,2.84
33,Mar Del Plata,AR,2020-03-03 01:18:21,-38.0,-57.56,78.01,83,33,6.93
34,Iranshahr,IR,2020-03-03 01:22:35,27.2,60.68,60.8,55,0,2.46
35,Port Alfred,ZA,2020-03-03 01:22:35,-33.59,26.89,64.99,96,1,6.02
36,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
37,Agadez,NE,2020-03-03 01:22:36,19.75,10.25,67.53,16,0,3.27
38,Airai,TL,2020-03-03 01:22:36,-8.93,125.41,75.67,73,98,2.42
39,Itarema,BR,2020-03-03 01:22:36,-2.92,-39.92,76.24,90,100,2.51
40,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
41,Esperance,AU,2020-03-03 01:22:36,-33.87,121.9,62.6,67,90,9.17
42,Dalby,AU,2020-03-03 01:22:37,-27.18,151.27,87.8,40,88,5.82
43,Mareeba,AU,2020-03-03 01:22:37,-17.0,145.43,91.0,58,40,4.7
44,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
45,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
46,Aswan,EG,2020-03-03 01:22:38,24.09,32.91,59.0,30,0,20.8
47,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
48,Bone,DE,2020-03-03 01:22:38,51.97,12.14,42.01,86,40,3.36
49,Leningradskiy,RU,2020-03-03 01:22:38,69.38,178.42,-1.59,83,97,28.74
50,Iskateley,RU,2020-03-03 01:22:38,67.68,53.15,26.22,96,100,13.0
51,Chakwal,PK,2020-03-03 01:22:39,32.93,72.86,51.8,100,0,3.36
52,Kidal,ML,2020-03-03 01:22:39,18.44,1.41,73.56,9,0,7.92
53,Ambon,ID,2020-03-03 01:22:39,-3.7,128.18,89.6,66,20,6.93
54,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
55,Puerto Ayora,EC,2020-03-03 01:22:40,-0.74,-90.35,82.4,74,20,11.41
56,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
57,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
58,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
59,Atambua,ID,2020-03-03 01:22:41,-9.11,124.89,80.67,77,84,1.01
60,Arraial Do Cabo,BR,2020-03-03 01:22:41,-22.97,-42.03,74.1,89,100,16.53
61,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
62,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
63,Tasiilaq,GL,2020-03-03 01:22:41,65.61,-37.64,28.4,79,99,19.46
64,Atuona,PF,2020-03-03 01:22:42,-9.8,-139.03,82.22,74,28,16.08
65,Arraial Do Cabo,BR,2020-03-03 01:22:41,-22.97,-42.03,74.1,89,100,16.53
66,Port Alfred,ZA,2020-03-03 01:22:35,-33.59,26.89,64.99,96,1,6.02
67,Qaanaaq,GL,2020-03-03 01:22:43,77.48,-69.36,-22.77,53,11,2.46
68,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
69,Dikson,RU,2020-03-03 01:22:43,73.51,80.55,2.26,98,100,8.75
70,Macau,MO,2020-03-03 01:21:39,22.2,113.55,71.01,88,40,12.75
71,Caravelas,BR,2020-03-03 01:22:43,-17.71,-39.25,81.5,80,40,9.66
72,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
73,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
74,Gamba,GA,2020-03-03 01:22:44,-2.65,10.0,78.84,92,53,4.72
75,Tuatapere,NZ,2020-03-03 01:22:44,-46.13,167.68,61.0,67,100,15.99
76,Anadyr,RU,2020-03-03 01:22:44,64.75,177.48,1.4,70,0,29.08
77,Hanna,CA,2020-03-03 01:22:44,51.63,-111.9,32.0,72,12,5.99
78,Bitkine,TD,2020-03-03 01:22:45,11.98,18.21,79.27,16,8,7.47
79,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
80,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
81,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
82,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
83,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
84,Houston,US,2020-03-03 01:18:02,29.76,-95.36,73.4,78,90,11.41
85,Adrar,MR,2020-03-03 01:22:46,20.5,-10.07,71.22,8,0,10.67
86,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
87,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
88,Flinders,AU,2020-03-03 01:22:47,-34.58,150.86,71.01,77,90,6.93
89,Ahipara,NZ,2020-03-03 01:22:47,-35.17,173.17,84.0,83,37,9.66
90,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
91,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
92,Nikolskoye,RU,2020-03-03 01:22:48,59.7,30.79,33.01,100,90,4.47
93,Vaini,TO,2020-03-03 01:22:29,-21.2,-175.2,86.0,70,20,10.29
94,Tuktoyaktuk,CA,2020-03-03 01:22:48,69.45,-133.04,-40.0,65,5,2.24
95,Imbituba,BR,2020-03-03 01:22:48,-28.24,-48.67,68.0,100,75,5.82
96,Khatanga,RU,2020-03-03 01:22:48,71.97,102.5,9.28,83,83,9.89
97,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
98,New Norfolk,AU,2020-03-03 01:18:15,-42.78,147.06,64.0,45,75,4.7
99,Panshi,CN,2020-03-03 01:22:49,42.94,126.06,15.85,91,70,7.02
100,Coquimbo,CL,2020-03-03 01:22:49,-29.95,-71.34,60.8,87,90,5.82
101,Huai Thalaeng,TH,2020-03-03 01:22:49,15.0,102.65,80.6,74,81,5.82
102,Kavieng,PG,2020-03-03 01:22:49,-2.57,150.8,85.44,70,100,5.59
103,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
104,Tanda,IN,2020-03-03 01:22:50,26.55,82.65,61.56,61,0,2.77
105,Vestmannaeyjar,IS,2020-03-03 01:22:50,63.44,-20.27,39.27,66,73,36.04
106,Ponta Do Sol,PT,2020-03-03 01:22:50,32.67,-17.1,62.6,72,20,2.24
107,Wattegama,LK,2020-03-03 01:22:50,6.8,81.48,75.2,100,5,2.24
108,Los Llanos De Aridane,ES,2020-03-03 01:22:51,28.66,-17.92,64.4,63,10,9.17
109,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
110,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
111,Carauari,BR,2020-03-03 01:21:27,-4.88,-66.9,76.24,94,83,2.17
112,Dwarka,IN,2020-03-03 01:22:52,22.24,68.97,74.84,72,0,11.39
113,Yuli,NG,2020-03-03 01:22:52,9.7,10.27,80.1,20,64,5.68
114,Pirenopolis,BR,2020-03-03 01:22:52,-15.85,-48.96,68.0,88,40,2.24
115,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
116,Laguna,US,2020-03-03 01:19:04,38.42,-121.42,73.99,21,1,18.34
117,Port Alfred,ZA,2020-03-03 01:22:35,-33.59,26.89,64.99,96,1,6.02
118,Voznesenskoye,RU,2020-03-03 01:22:53,54.89,42.76,33.53,83,100,8.81
119,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
120,La Palma,US,2020-03-03 01:22:53,33.85,-118.05,73.4,18,1,6.93
121,Ribas Do Rio Pardo,BR,2020-03-03 01:22:53,-20.44,-53.76,68.23,93,40,8.32
122,Carballo,ES,2020-03-03 01:22:54,43.21,-8.69,53.01,93,20,11.41
123,Lompoc,US,2020-03-03 01:21:31,34.64,-120.46,70.0,44,1,9.17
124,Coahuayana,MX,2020-03-03 01:21:59,18.73,-103.68,77.0,57,5,11.41
125,Pisco,PE,2020-03-03 01:22:54,-13.7,-76.22,73.4,88,57,20.8
126,Bethel,US,2020-03-03 01:21:04,41.37,-73.41,53.01,61,90,9.17
127,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
128,Lorengau,PG,2020-03-03 01:22:55,-2.02,147.27,84.76,70,35,4.14
129,Kirakira,SB,2020-03-03 01:22:55,-10.45,161.92,87.37,65,98,3.02
130,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
131,Hasaki,JP,2020-03-03 01:22:56,35.73,140.83,55.99,58,75,8.05
132,Tiksi,RU,2020-03-03 01:22:56,71.69,128.87,6.94,71,100,46.71
133,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
134,Sao Filipe,CV,2020-03-03 01:22:56,14.9,-24.5,75.88,52,0,15.28
135,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
136,New Norfolk,AU,2020-03-03 01:18:15,-42.78,147.06,64.0,45,75,4.7
137,Dalen,NL,2020-03-03 01:22:57,52.7,6.76,42.01,93,90,8.05
138,Poum,NC,2020-03-03 01:22:57,-20.23,164.02,81.99,75,33,17.09
139,Leshukonskoye,RU,2020-03-03 01:22:57,64.9,45.76,24.58,83,97,11.48
140,Carnarvon,AU,2020-03-03 01:22:41,-24.87,113.63,91.4,49,0,21.92
141,Lima,PE,2020-03-03 01:22:58,-12.04,-77.03,75.2,78,0,13.87
142,Tocopilla,CL,2020-03-03 01:20:29,-22.09,-70.2,63.19,55,0,2.91
143,Provideniya,RU,2020-03-03 01:22:58,64.38,-173.3,6.8,77,75,11.18
144,Kodiak,US,2020-03-03 01:22:58,57.79,-152.41,30.2,30,1,21.92
145,Castro,BR,2020-03-03 01:22:59,-24.79,-50.01,56.91,94,90,7.7
146,Pevek,RU,2020-03-03 01:22:59,69.7,170.31,-4.31,92,100,5.48
147,Yulara,AU,2020-03-03 01:22:59,-25.24,130.99,64.4,100,90,11.41
148,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
149,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
150,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
151,Mahajanga,MG,2020-03-03 01:23:00,-15.72,46.32,78.8,88,20,3.36
152,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
153,Bubaque,GW,2020-03-03 01:23:01,11.28,-15.83,80.44,76,0,10.36
154,Lompoc,US,2020-03-03 01:21:31,34.64,-120.46,70.0,44,1,9.17
155,Talnakh,RU,2020-03-03 01:23:01,69.49,88.4,15.8,92,40,15.66
156,Wanning,CN,2020-03-03 01:23:01,18.8,110.4,73.8,83,60,8.14
157,Lagoa,PT,2020-03-03 01:23:01,39.05,-27.98,63.68,87,93,25.68
158,Sao Joao Da Barra,BR,2020-03-03 01:19:16,-21.64,-41.05,71.28,95,100,7.4
159,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
160,Constantine,DZ,2020-03-03 01:23:02,36.37,6.61,44.6,75,75,12.75
161,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
162,Lahat,ID,2020-03-03 01:23:02,-3.8,103.53,70.2,90,91,0.78
163,Severo-Kurilsk,RU,2020-03-03 01:23:03,50.68,156.12,25.65,89,60,4.38
164,Eydhafushi,MV,2020-03-03 01:23:03,5.1,73.07,82.06,67,27,4.7
165,Kalulushi,ZM,2020-03-03 01:23:03,-12.84,28.09,62.13,99,15,4.63
166,Roald,NO,2020-03-03 01:23:03,62.58,6.13,39.2,71,100,6.93
167,Pomabamba,PE,2020-03-03 01:23:03,-8.83,-77.47,43.03,94,90,4.27
168,Byron Bay,AU,2020-03-03 01:23:04,-28.65,153.62,89.01,88,95,12.75
169,Hithadhoo,MV,2020-03-03 01:22:34,-0.6,73.08,83.73,67,52,4.05
170,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
171,Igarka,RU,2020-03-03 01:23:04,67.47,86.58,7.18,96,74,9.82
172,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
173,Provideniya,RU,2020-03-03 01:22:58,64.38,-173.3,6.8,77,75,11.18
174,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
175,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
176,Huoqiu,CN,2020-03-03 01:23:05,32.34,116.27,41.5,74,0,3.36
177,Aklavik,CA,2020-03-03 01:23:06,68.22,-135.01,-23.8,66,75,5.82
178,Christiansburg,US,2020-03-03 01:23:06,37.13,-80.41,55.99,71,90,6.93
179,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
180,Esperance,AU,2020-03-03 01:22:36,-33.87,121.9,62.6,67,90,9.17
181,Geraldton,AU,2020-03-03 01:23:07,-28.77,114.6,86.0,35,0,27.51
182,Dikson,RU,2020-03-03 01:22:43,73.51,80.55,2.26,98,100,8.75
183,Dossor,KZ,2020-03-03 01:23:07,47.53,52.98,31.93,73,39,10.38
184,Yaan,NG,2020-03-03 01:23:07,7.38,8.57,81.97,60,20,6.08
185,Roma,US,2020-03-03 01:18:56,43.21,-75.46,46.99,93,90,12.62
186,Coahuayana,MX,2020-03-03 01:21:59,18.73,-103.68,77.0,57,5,11.41
187,Whitehorse,CA,2020-03-03 01:22:59,60.72,-135.05,35.6,40,75,4.7
188,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
189,Pitanga,BR,2020-03-03 01:20:42,-24.76,-51.76,59.67,92,36,5.97
190,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
191,Upernavik,GL,2020-03-03 01:23:09,72.79,-56.15,-26.46,81,0,4.41
192,Manokwari,ID,2020-03-03 01:23:09,-0.87,134.08,81.07,68,64,1.81
193,College,US,2020-03-03 01:23:09,64.86,-147.8,1.4,70,75,9.17
194,Ucluelet,CA,2020-03-03 01:19:47,48.93,-125.55,48.0,100,90,5.1
195,Pevek,RU,2020-03-03 01:22:59,69.7,170.31,-4.31,92,100,5.48
196,Bethel,US,2020-03-03 01:21:04,41.37,-73.41,53.01,61,90,9.17
197,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
198,Sarmanovo,RU,2020-03-03 01:23:10,55.26,52.59,37.4,64,82,15.66
199,Thompson,CA,2020-03-03 01:23:10,55.74,-97.86,14.0,72,90,3.36
200,Mar Del Plata,AR,2020-03-03 01:18:21,-38.0,-57.56,78.01,83,33,6.93
201,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
202,Ferrol,ES,2020-03-03 01:23:11,43.48,-8.24,53.01,93,20,11.41
203,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
204,Bethel,US,2020-03-03 01:21:04,41.37,-73.41,53.01,61,90,9.17
205,Salta,AR,2020-03-03 01:23:12,-24.79,-65.41,71.6,82,100,3.36
206,Saint-Philippe,RE,2020-03-03 01:23:12,-21.36,55.77,78.8,83,20,3.36
207,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
208,Tuktoyaktuk,CA,2020-03-03 01:22:48,69.45,-133.04,-40.0,65,5,2.24
209,Wanning,CN,2020-03-03 01:23:01,18.8,110.4,73.8,83,60,8.14
210,Namibe,AO,2020-03-03 01:23:12,-15.2,12.15,76.24,69,0,13.73
211,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
212,Rocha,UY,2020-03-03 01:23:13,-34.48,-54.33,66.33,81,0,9.91
213,Aklavik,CA,2020-03-03 01:23:06,68.22,-135.01,-23.8,66,75,5.82
214,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
215,Esna,EG,2020-03-03 01:23:13,25.29,32.55,59.0,47,0,6.26
216,Saint George,US,2020-03-03 01:22:32,37.1,-113.58,57.99,35,1,10.29
217,Ipora,BR,2020-03-03 01:23:14,-16.44,-51.12,70.65,95,18,6.51
218,Anadyr,RU,2020-03-03 01:22:44,64.75,177.48,1.4,70,0,29.08
219,Sibolga,ID,2020-03-03 01:19:48,1.74,98.78,71.24,96,100,3.36
220,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
221,Winslow,US,2020-03-03 01:23:15,35.02,-110.7,44.6,70,1,6.93
222,Vardo,NO,2020-03-03 01:21:45,70.37,31.11,27.19,78,97,28.3
223,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
224,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
225,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
226,Erseke,AL,2020-03-03 01:23:16,40.34,20.68,37.44,97,97,7.67
227,Bethel,US,2020-03-03 01:21:04,41.37,-73.41,53.01,61,90,9.17
228,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
229,Nishihara,JP,2020-03-03 01:23:16,26.18,127.76,69.8,68,20,10.29
230,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
231,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
232,Karlstad,SE,2020-03-03 01:23:17,59.38,13.5,32.0,95,83,3.36
233,Nanortalik,GL,2020-03-03 01:23:17,60.14,-45.24,15.06,63,0,34.07
234,Launceston,AU,2020-03-03 01:23:17,-41.45,147.17,68.0,42,0,5.82
235,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
236,Iranduba,BR,2020-03-03 01:23:18,-3.28,-60.19,77.0,94,40,4.7
237,Port Shepstone,ZA,2020-03-03 01:23:18,-30.74,30.45,64.08,81,47,3.8
238,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
239,Cotonou,BJ,2020-03-03 01:23:18,6.37,2.42,82.4,88,40,4.7
240,Butaritari,KI,2020-03-03 01:23:19,3.07,172.79,82.74,76,100,20.56
241,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
242,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
243,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
244,Rawson,AR,2020-03-03 01:23:19,-43.3,-65.1,67.89,69,4,9.73
245,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
246,Tiksi,RU,2020-03-03 01:22:56,71.69,128.87,6.94,71,100,46.71
247,Casselman,CA,2020-03-03 01:23:20,45.32,-75.08,41.0,100,90,8.21
248,Nhamunda,BR,2020-03-03 01:23:20,-2.19,-56.71,76.95,85,93,3.0
249,Las Vigas,MX,2020-03-03 01:21:17,19.63,-97.08,69.84,62,41,3.0
250,Berlevag,NO,2020-03-03 01:23:21,70.86,29.09,26.6,68,75,25.28
251,Severo-Kurilsk,RU,2020-03-03 01:23:03,50.68,156.12,25.65,89,60,4.38
252,Khatanga,RU,2020-03-03 01:22:48,71.97,102.5,9.28,83,83,9.89
253,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
254,Kaka,TM,2020-03-03 01:23:21,37.35,59.61,50.13,75,62,17.18
255,Alamogordo,US,2020-03-03 01:23:22,32.9,-105.96,60.8,21,1,10.29
256,Chuy,UY,2020-03-03 01:23:22,-33.7,-53.46,69.19,77,1,13.67
257,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
258,Tateyama,JP,2020-03-03 01:23:22,34.98,139.87,57.2,54,75,8.05
259,Dover,US,2020-03-03 01:23:14,39.16,-75.52,60.8,44,92,8.05
260,Stornoway,GB,2020-03-03 01:23:23,58.21,-6.39,41.0,93,45,13.87
261,Laerdalsoyri,NO,2020-03-03 01:22:05,61.1,7.48,14.09,88,98,6.69
262,Kaeo,NZ,2020-03-03 01:23:23,-35.1,173.78,84.0,83,40,7.43
263,Dakar,SN,2020-03-03 01:21:10,14.69,-17.44,77.0,38,31,11.41
264,Zyryanka,RU,2020-03-03 01:23:24,65.75,150.85,1.69,82,0,18.19
265,Torbay,CA,2020-03-03 01:23:24,47.67,-52.73,21.99,85,75,18.34
266,Provideniya,RU,2020-03-03 01:22:58,64.38,-173.3,6.8,77,75,11.18
267,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
268,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
269,Nikolskoye,RU,2020-03-03 01:22:48,59.7,30.79,33.01,100,90,4.47
270,Kavaratti,IN,2020-03-03 01:23:25,10.57,72.64,82.65,69,50,4.61
271,Tasiilaq,GL,2020-03-03 01:22:41,65.61,-37.64,28.4,79,99,19.46
272,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
273,Saint-Philippe,RE,2020-03-03 01:23:12,-21.36,55.77,78.8,83,20,3.36
274,Ribeira Grande,PT,2020-03-03 01:23:26,38.52,-28.7,61.02,95,87,18.03
275,Zhangye,CN,2020-03-03 01:23:26,38.93,100.45,28.58,36,0,2.91
